CountyCode,CountyName,DistrictCode,DistrictName,Teachers/Admins,Female,Male,White,Hispanic,Black or African American,Asian,American Indian or Alaska Native,Native Hawaiian or Pacific Islander,Two or More Races,Year
09,CAPE MAY,5840,WOODBINE BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
09,CAPE MAY,5840,WOODBINE BORO,Teachers,73.7,26.3,94.7,0.0,5.3,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0540,BRIDGETON CITY,Admins,55.9,44.1,38.2,11.8,50.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0540,BRIDGETON CITY,Teachers,77.3,22.7,76.5,11.2,11.2,0.4,0.2,0.0,0.4,2017-18
11,CUMBERLAND,0950,COMMERCIAL TWP,Admins,80.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0950,COMMERCIAL TWP,Teachers,82.6,17.4,93.5,2.2,2.2,0.0,2.2,0.0,0.0,2017-18
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,Teachers,59.6,40.4,87.2,12.8,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,Admins,33.3,66.7,83.3,0.0,16.7,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,Teachers,64.6,35.4,89.9,3.8,3.8,1.3,0.0,0.0,1.3,2017-18
11,CUMBERLAND,1020,DEERFIELD TWP,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,1020,DEERFIELD TWP,Teachers,87.5,12.5,87.5,3.1,3.1,0.0,0.0,0.0,6.3,2017-18
11,CUMBERLAND,1120,DOWNE TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,1120,DOWNE TWP,Teachers,88.2,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,1460,FAIRFIELD TWP,Admins,40.0,60.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,1460,FAIRFIELD TWP,Teachers,84.0,16.0,82.0,2.0,14.0,0.0,0.0,0.0,2.0,2017-18
11,CUMBERLAND,1820,GREENWICH TWP,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,1820,GREENWICH TWP,Teachers,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,2270,HOPEWELL TWP,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,2270,HOPEWELL TWP,Teachers,78.4,21.6,94.6,2.7,0.0,2.7,0.0,0.0,0.0,2017-18
11,CUMBERLAND,2570,LAWRENCE TWP,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,2570,LAWRENCE TWP,Teachers,85.4,14.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,3050,MAURICE RIVER TWP,Admins,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,3050,MAURICE RIVER TWP,Teachers,81.1,18.9,97.3,2.7,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,3230,MILLVILLE CITY,Admins,52.3,47.7,84.1,4.5,11.4,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,3230,MILLVILLE CITY,Teachers,78.4,21.6,91.7,3.4,4.1,0.5,0.2,0.0,0.0,2017-18
11,CUMBERLAND,5070,STOW CREEK TWP,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,5070,STOW CREEK TWP,Teachers,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,Admins,40.0,60.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,Teachers,86.6,13.4,92.7,2.4,1.2,2.4,1.2,0.0,0.0,2017-18
11,CUMBERLAND,5390,VINELAND CITY,Admins,68.9,31.1,82.2,8.9,8.9,0.0,0.0,0.0,0.0,2017-18
11,CUMBERLAND,5390,VINELAND CITY,Teachers,81.3,18.7,86.3,9.1,4.0,0.6,0.0,0.0,0.0,2017-18
13,ESSEX,0250,BELLEVILLE TOWN,Admins,30.8,69.2,84.6,11.5,3.8,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,0250,BELLEVILLE TOWN,Teachers,70.5,29.5,90.1,7.5,0.9,1.2,0.0,0.3,0.0,2017-18
13,ESSEX,0410,BLOOMFIELD TWP,Admins,58.8,41.2,85.3,2.9,8.8,2.9,0.0,0.0,0.0,2017-18
13,ESSEX,0410,BLOOMFIELD TWP,Teachers,75.3,24.7,88.5,6.2,2.9,2.0,0.2,0.2,0.0,2017-18
13,ESSEX,0660,CALDWELL-WEST CALDWELL,Admins,17.6,82.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,0660,CALDWELL-WEST CALDWELL,Teachers,80.1,19.9,97.3,1.8,0.5,0.5,0.0,0.0,0.0,2017-18
13,ESSEX,0760,CEDAR GROVE TWP,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,0760,CEDAR GROVE TWP,Teachers,78.3,21.7,98.0,1.3,0.7,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,1210,EAST ORANGE,Admins,67.6,32.4,10.3,1.5,85.3,2.9,0.0,0.0,0.0,2017-18
13,ESSEX,1210,EAST ORANGE,Teachers,73.4,26.6,28.1,8.8,60.1,2.8,0.1,0.1,0.0,2017-18
13,ESSEX,1387,ESSEX CO ED SERV COMM,Admins,57.9,42.1,36.8,0.0,57.9,0.0,0.0,0.0,5.3,2017-18
13,ESSEX,1387,ESSEX CO ED SERV COMM,Teachers,76.1,23.9,48.8,6.3,40.2,2.0,1.7,0.3,0.7,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,Admins,42.1,57.9,47.4,21.1,21.1,10.5,0.0,0.0,0.0,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,Teachers,51.6,48.4,54.4,18.1,19.8,7.1,0.0,0.0,0.5,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,Teachers,93.5,6.5,93.5,0.0,0.0,6.5,0.0,0.0,0.0,2017-18
13,ESSEX,1465,FAIRFIELD TWP,Admins,50.0,50.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,1465,FAIRFIELD TWP,Teachers,91.0,9.0,98.5,0.0,1.5,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,Admins,9.1,90.9,81.8,9.1,9.1,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,Teachers,73.2,26.8,91.9,4.0,1.3,2.7,0.0,0.0,0.0,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,Admins,56.8,43.2,18.9,5.4,75.7,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,Teachers,71.3,28.7,34.2,7.8,55.4,2.3,0.4,0.0,0.0,2017-18
13,ESSEX,2730,LIVINGSTON TWP,Admins,57.9,42.1,97.4,2.6,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,2730,LIVINGSTON TWP,Teachers,77.7,22.3,92.6,3.7,0.6,3.1,0.0,0.0,0.0,2017-18
13,ESSEX,3190,MILLBURN TWP,Admins,47.1,52.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,3190,MILLBURN TWP,Teachers,81.3,18.7,94.0,3.1,0.2,2.4,0.0,0.2,0.0,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,Admins,56.3,43.8,56.3,6.3,34.4,3.1,0.0,0.0,0.0,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,Teachers,73.9,26.1,72.6,6.7,15.3,5.1,0.0,0.2,0.2,2017-18
13,ESSEX,3570,NEWARK CITY,Admins,68.8,31.2,29.8,17.1,50.8,1.7,0.0,0.6,0.0,2017-18
13,ESSEX,3570,NEWARK CITY,Teachers,76.2,23.8,39.6,21.8,35.5,2.5,0.3,0.3,0.0,2017-18
13,ESSEX,3630,NORTH CALDWELL BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,3630,NORTH CALDWELL BORO,Teachers,88.2,11.8,94.1,4.4,0.0,0.0,0.0,0.0,1.5,2017-18
13,ESSEX,3750,NUTLEY TOWN,Admins,51.9,48.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,3750,NUTLEY TOWN,Teachers,78.6,21.4,93.8,4.2,0.6,0.9,0.0,0.6,0.0,2017-18
13,ESSEX,3880,CITY OF ORANGE TWP,Admins,62.0,38.0,16.0,16.0,64.0,4.0,0.0,0.0,0.0,2017-18
13,ESSEX,3880,CITY OF ORANGE TWP,Teachers,75.1,24.9,39.1,11.7,44.4,4.4,0.0,0.4,0.0,2017-18
13,ESSEX,4530,ROSELAND BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,4530,ROSELAND BORO,Teachers,87.2,12.8,94.9,5.1,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,Admins,60.0,40.0,55.0,2.5,37.5,0.0,0.0,0.0,5.0,2017-18
13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,Teachers,76.5,23.5,77.4,5.6,12.8,3.0,0.4,0.4,0.5,2017-18
13,ESSEX,5370,VERONA BORO,Admins,35.3,64.7,94.1,0.0,0.0,5.9,0.0,0.0,0.0,2017-18
13,ESSEX,5370,VERONA BORO,Teachers,77.5,22.5,93.3,3.9,0.6,2.2,0.0,0.0,0.0,2017-18
13,ESSEX,5630,WEST ESSEX REGIONAL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13,ESSEX,5630,WEST ESSEX REGIONAL,Teachers,72.0,28.0,95.7,2.5,0.6,1.2,0.0,0.0,0.0,2017-18
13,ESSEX,5680,WEST ORANGE TOWN,Admins,53.5,46.5,74.4,9.3,14.0,0.0,0.0,0.0,2.3,2017-18
13,ESSEX,5680,WEST ORANGE TOWN,Teachers,76.6,23.4,82.1,7.0,6.8,2.7,0.3,0.0,1.1,2017-18
15,GLOUCESTER,0860,CLAYTON BORO,Admins,33.3,66.7,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,0860,CLAYTON BORO,Teachers,78.4,21.6,95.7,0.0,4.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,0870,CLEARVIEW REGIONAL,Admins,43.8,56.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,0870,CLEARVIEW REGIONAL,Teachers,68.6,31.4,98.3,0.6,1.1,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1100,DEPTFORD TWP,Admins,52.2,47.8,73.9,0.0,26.1,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1100,DEPTFORD TWP,Teachers,79.3,20.7,93.5,1.2,4.1,0.0,1.2,0.0,0.0,2017-18
15,GLOUCESTER,1180,EAST GREENWICH TWP,Admins,71.4,28.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1180,EAST GREENWICH TWP,Teachers,90.8,9.2,96.3,1.8,0.9,0.9,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1330,ELK TWP,Admins,60.0,40.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1330,ELK TWP,Teachers,87.9,12.1,93.9,3.0,3.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1590,FRANKLIN TWP,Admins,50.0,50.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1590,FRANKLIN TWP,Teachers,92.9,7.1,97.6,0.8,1.6,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1715,GATEWAY REGIONAL,Admins,69.2,30.8,92.3,7.7,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1715,GATEWAY REGIONAL,Teachers,70.5,29.5,95.5,3.4,0.0,0.0,0.0,0.0,1.1,2017-18
15,GLOUCESTER,1730,GLASSBORO,Admins,61.9,38.1,81.0,0.0,19.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1730,GLASSBORO,Teachers,78.2,21.8,89.9,3.2,6.9,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,Admins,66.7,33.3,95.2,4.8,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,Teachers,73.6,26.4,95.5,0.0,2.7,0.9,0.0,0.0,0.9,2017-18
15,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,Admins,57.1,42.9,85.7,0.0,14.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,Teachers,54.8,45.2,87.1,3.2,7.5,1.1,0.0,0.0,1.1,2017-18
15,GLOUCESTER,1830,GREENWICH TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,1830,GREENWICH TWP,Teachers,85.1,14.9,97.9,2.1,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2070,HARRISON TWP,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2070,HARRISON TWP,Teachers,88.9,11.1,96.6,2.6,0.9,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2440,KINGSWAY REGIONAL,Admins,52.9,47.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2440,KINGSWAY REGIONAL,Teachers,68.8,31.2,91.9,2.7,3.2,1.6,0.0,0.0,0.5,2017-18
15,GLOUCESTER,2750,LOGAN TWP,Admins,100.0,0.0,85.7,0.0,14.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2750,LOGAN TWP,Teachers,85.7,14.3,93.4,2.2,3.3,1.1,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2990,MANTUA TWP,Admins,71.4,28.6,85.7,0.0,14.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,2990,MANTUA TWP,Teachers,90.3,9.7,98.2,0.0,0.0,0.9,0.0,0.0,0.9,2017-18
15,GLOUCESTER,3280,MONROE TWP,Admins,57.1,42.9,96.4,0.0,3.6,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,3280,MONROE TWP,Teachers,77.9,22.1,93.2,3.1,2.8,0.7,0.0,0.2,0.0,2017-18
15,GLOUCESTER,3490,NATIONAL PARK BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,3490,NATIONAL PARK BORO,Teachers,77.8,22.2,92.6,7.4,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4020,PAULSBORO BORO,Admins,44.4,55.6,77.8,0.0,22.2,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4020,PAULSBORO BORO,Teachers,76.0,24.0,91.3,1.0,7.7,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4140,PITMAN BORO,Admins,58.3,41.7,91.7,0.0,8.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4140,PITMAN BORO,Teachers,75.0,25.0,99.3,0.0,0.0,0.0,0.0,0.0,0.7,2017-18
15,GLOUCESTER,4880,SOUTH HARRISON TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4880,SOUTH HARRISON TWP,Teachers,96.9,3.1,93.8,6.3,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,Admins,58.3,41.7,75.0,0.0,16.7,8.3,0.0,0.0,0.0,2017-18
15,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,Teachers,57.9,42.1,89.7,1.6,6.3,1.6,0.0,0.0,0.8,2017-18
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,Admins,70.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,Teachers,90.9,9.1,96.5,2.1,0.7,0.7,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5500,WASHINGTON TWP,Admins,53.2,46.8,95.7,0.0,4.3,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5500,WASHINGTON TWP,Teachers,80.9,19.1,95.2,1.1,2.4,1.4,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5590,WENONAH BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5590,WENONAH BORO,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5620,WEST DEPTFORD TWP,Admins,43.8,56.3,87.5,0.0,6.3,0.0,0.0,0.0,6.3,2017-18
15,GLOUCESTER,5620,WEST DEPTFORD TWP,Teachers,78.6,21.4,96.9,0.4,2.6,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5740,WESTVILLE BORO,Admins,83.3,16.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5740,WESTVILLE BORO,Teachers,87.5,12.5,90.6,6.3,0.0,0.0,3.1,0.0,0.0,2017-18
15,GLOUCESTER,5860,WOODBURY CITY,Admins,38.5,61.5,84.6,0.0,15.4,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5860,WOODBURY CITY,Teachers,77.0,23.0,84.2,4.3,9.4,1.4,0.0,0.0,0.7,2017-18
15,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,Teachers,88.5,11.5,88.5,3.8,3.8,0.0,0.0,3.8,0.0,2017-18
17,HUDSON,0220,BAYONNE CITY,Admins,54.8,45.2,97.6,0.0,2.4,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,0220,BAYONNE CITY,Teachers,76.7,23.3,89.6,6.1,2.7,1.4,0.0,0.1,0.0,2017-18
17,HUDSON,1200,EAST NEWARK BORO,Admins,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
17,HUDSON,1200,EAST NEWARK BORO,Teachers,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
17,HUDSON,1850,GUTTENBERG TOWN,Admins,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
17,HUDSON,1850,GUTTENBERG TOWN,Teachers,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
17,HUDSON,2060,HARRISON TOWN,Admins,38.9,61.1,94.4,5.6,0.0,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,2060,HARRISON TOWN,Teachers,75.9,24.1,87.9,8.0,1.1,1.7,0.0,1.1,0.0,2017-18
17,HUDSON,2210,HOBOKEN CITY,Admins,45.0,55.0,70.0,10.0,20.0,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,2210,HOBOKEN CITY,Teachers,78.8,21.2,75.5,16.3,2.4,5.8,0.0,0.0,0.0,2017-18
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL,Admins,40.0,60.0,70.0,5.0,10.0,15.0,0.0,0.0,0.0,2017-18
17,HUDSON,2295,HUDSON COUNTY VOCATIONAL,Teachers,50.0,50.0,74.0,12.5,5.0,7.0,0.5,1.0,0.0,2017-18
17,HUDSON,2390,JERSEY CITY,Admins,57.9,42.1,51.9,15.0,30.8,2.3,0.0,0.0,0.0,2017-18
17,HUDSON,2390,JERSEY CITY,Teachers,75.1,24.9,54.4,21.0,17.2,6.5,0.1,0.8,0.0,2017-18
17,HUDSON,2410,KEARNY TOWN,Admins,59.3,40.7,92.6,3.7,3.7,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,2410,KEARNY TOWN,Teachers,74.2,25.8,91.0,8.1,0.2,0.7,0.0,0.0,0.0,2017-18
17,HUDSON,3610,NORTH BERGEN TWP,Admins,42.9,57.1,71.4,28.6,0.0,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,3610,NORTH BERGEN TWP,Teachers,74.6,25.4,66.4,32.7,0.2,0.3,0.0,0.3,0.0,2017-18
17,HUDSON,4730,SECAUCUS TOWN,Admins,43.8,56.3,93.8,6.3,0.0,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,4730,SECAUCUS TOWN,Teachers,79.8,20.2,89.9,8.4,0.6,0.6,0.0,0.6,0.0,2017-18
17,HUDSON,5240,UNION CITY,Admins,54.7,45.3,52.0,46.7,1.3,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,5240,UNION CITY,Teachers,75.3,24.7,52.0,45.9,1.3,0.2,0.0,0.2,0.3,2017-18
17,HUDSON,5580,WEEHAWKEN TWP,Admins,42.9,57.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,5580,WEEHAWKEN TWP,Teachers,74.8,25.2,81.5,16.8,0.8,0.8,0.0,0.0,0.0,2017-18
17,HUDSON,5670,WEST NEW YORK TOWN,Admins,48.8,51.2,56.1,41.5,2.4,0.0,0.0,0.0,0.0,2017-18
17,HUDSON,5670,WEST NEW YORK TOWN,Teachers,76.1,23.9,46.8,50.5,0.5,1.6,0.0,0.4,0.2,2017-18
19,HUNTERDON,0020,ALEXANDRIA TWP,Admins,80.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0020,ALEXANDRIA TWP,Teachers,83.0,17.0,98.1,0.0,0.0,1.9,0.0,0.0,0.0,2017-18
19,HUNTERDON,0370,BETHLEHEM TWP,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0370,BETHLEHEM TWP,Teachers,82.2,17.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0430,BLOOMSBURY BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0430,BLOOMSBURY BORO,Teachers,91.7,8.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0670,CALIFON BORO,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0670,CALIFON BORO,Teachers,84.2,15.8,94.7,5.3,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0910,CLINTON TOWN,Admins,75.0,25.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0910,CLINTON TOWN,Teachers,88.9,11.1,97.8,2.2,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0920,CLINTON TWP,Admins,80.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,0920,CLINTON TWP,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1040,DELAWARE TWP,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1040,DELAWARE TWP,Teachers,84.4,15.6,95.6,4.4,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,Admins,36.4,63.6,90.9,9.1,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,Teachers,52.8,47.2,97.2,0.0,1.4,1.4,0.0,0.0,0.0,2017-18
19,HUNTERDON,1160,EAST AMWELL TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1160,EAST AMWELL TWP,Teachers,79.5,20.5,97.4,2.6,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1376,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,Admins,37.5,62.5,87.5,12.5,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1376,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,Teachers,78.1,21.9,94.3,3.8,0.0,1.9,0.0,0.0,0.0,2017-18
19,HUNTERDON,1510,FLEMINGTON-RARITAN REG,Admins,68.2,31.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1510,FLEMINGTON-RARITAN REG,Teachers,87.6,12.4,94.4,3.1,1.2,0.9,0.0,0.3,0.0,2017-18
19,HUNTERDON,1600,FRANKLIN TWP,Admins,75.0,25.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1600,FRANKLIN TWP,Teachers,77.4,22.6,93.5,3.2,0.0,3.2,0.0,0.0,0.0,2017-18
19,HUNTERDON,1680,FRENCHTOWN BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1680,FRENCHTOWN BORO,Teachers,84.2,15.8,89.5,5.3,0.0,5.3,0.0,0.0,0.0,2017-18
19,HUNTERDON,1970,HAMPTON BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,1970,HAMPTON BORO,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2140,HIGH BRIDGE BORO,Admins,60.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2140,HIGH BRIDGE BORO,Teachers,88.4,11.6,97.7,2.3,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2220,HOLLAND TWP,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2220,HOLLAND TWP,Teachers,84.5,15.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2300,HUNTERDON CENTRAL REG,Admins,52.6,47.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2300,HUNTERDON CENTRAL REG,Teachers,65.0,35.0,92.6,2.9,1.6,2.9,0.0,0.0,0.0,2017-18
19,HUNTERDON,2305,HUNTERDON CO ED SER COMM,Admins,57.1,42.9,85.7,0.0,14.3,0.0,0.0,0.0,0.0,2017-18
