CountyCode,CountyName,DistrictCode,DistrictName,Teachers/Admins,Bachelors,Masters,Doctoral,HighestLevelOfEducation,HighestLevelEdPct,Year
05,BURLINGTON,3430,MOUNT HOLLY TWP,Teachers,75.0,25.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,Admin,9999999.0,81.0,19.0,NA,9999999.0,2017-18
05,BURLINGTON,3440,MOUNT LAUREL TWP,Teachers,56.0,44.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3540,NEW HANOVER TWP,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
05,BURLINGTON,3540,NEW HANOVER TWP,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3650,NORTH HANOVER TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3650,NORTH HANOVER TWP,Teachers,56.0,44.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3690,NORTHERN BURLINGTON REG,Admin,9999999.0,71.0,29.0,NA,9999999.0,2017-18
05,BURLINGTON,3690,NORTHERN BURLINGTON REG,Teachers,61.0,36.0,3.0,NA,9999999.0,2017-18
05,BURLINGTON,3920,PALMYRA BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,3920,PALMYRA BORO,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4050,PEMBERTON TWP,Admin,9999999.0,97.0,3.0,NA,9999999.0,2017-18
05,BURLINGTON,4050,PEMBERTON TWP,Teachers,61.0,39.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,Admin,9999999.0,79.0,21.0,NA,9999999.0,2017-18
05,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,Teachers,56.0,44.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4450,RIVERSIDE TWP,Admin,9999999.0,90.0,10.0,NA,9999999.0,2017-18
05,BURLINGTON,4450,RIVERSIDE TWP,Teachers,73.0,25.0,2.0,NA,9999999.0,2017-18
05,BURLINGTON,4460,RIVERTON,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4460,RIVERTON,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4740,SHAMONG TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4740,SHAMONG TWP,Teachers,64.0,33.0,3.0,NA,9999999.0,2017-18
05,BURLINGTON,4930,SOUTHAMPTON TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,4930,SOUTHAMPTON TWP,Teachers,81.0,19.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,5010,SPRINGFIELD TWP,Admin,9999999.0,75.0,25.0,NA,9999999.0,2017-18
05,BURLINGTON,5010,SPRINGFIELD TWP,Teachers,60.0,40.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,5130,TABERNACLE TWP,Admin,9999999.0,83.0,17.0,NA,9999999.0,2017-18
05,BURLINGTON,5130,TABERNACLE TWP,Teachers,62.0,38.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,5720,WESTAMPTON,Admin,9999999.0,60.0,40.0,NA,9999999.0,2017-18
05,BURLINGTON,5720,WESTAMPTON,Teachers,56.0,43.0,1.0,NA,9999999.0,2017-18
05,BURLINGTON,5805,WILLINGBORO TWP,Admin,9999999.0,93.0,7.0,NA,9999999.0,2017-18
05,BURLINGTON,5805,WILLINGBORO TWP,Teachers,74.0,25.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,5890,WOODLAND TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
05,BURLINGTON,5890,WOODLAND TWP,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0150,AUDUBON BORO,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
07,CAMDEN,0150,AUDUBON BORO,Teachers,81.0,19.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0190,BARRINGTON BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0190,BARRINGTON BORO,Teachers,78.0,22.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0260,BELLMAWR BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0260,BELLMAWR BORO,Teachers,64.0,36.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0330,BERLIN BORO,Admin,9999999.0,80.0,20.0,NA,9999999.0,2017-18
07,CAMDEN,0330,BERLIN BORO,Teachers,71.0,29.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0340,BERLIN TWP,Admin,9999999.0,83.0,17.0,NA,9999999.0,2017-18
07,CAMDEN,0340,BERLIN TWP,Teachers,59.0,41.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,Admin,9999999.0,97.0,3.0,NA,9999999.0,2017-18
07,CAMDEN,0390,BLACK HORSE PIKE REGIONAL,Teachers,69.0,30.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,0580,BROOKLAWN BORO,Admin,9999999.0,0.0,100.0,NA,9999999.0,2017-18
07,CAMDEN,0580,BROOKLAWN BORO,Teachers,59.0,41.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0680,CAMDEN CITY,Admin,9999999.0,93.0,7.0,NA,9999999.0,2017-18
07,CAMDEN,0680,CAMDEN CITY,Teachers,57.0,42.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,Admin,9999999.0,88.0,12.0,NA,9999999.0,2017-18
07,CAMDEN,0700,CAMDEN COUNTY VOCATIONAL,Teachers,77.0,22.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,Admin,9999999.0,68.0,32.0,NA,9999999.0,2017-18
07,CAMDEN,0800,CHERRY HILL TWP,Teachers,43.0,55.0,2.0,NA,9999999.0,2017-18
07,CAMDEN,0880,CLEMENTON BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0880,CLEMENTON BORO,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,Admin,9999999.0,79.0,21.0,NA,9999999.0,2017-18
07,CAMDEN,0940,COLLINGSWOOD BORO,Teachers,59.0,41.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,Admin,9999999.0,77.0,23.0,NA,9999999.0,2017-18
07,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,Teachers,40.0,58.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,1720,GIBBSBORO BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1720,GIBBSBORO BORO,Teachers,81.0,19.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1770,GLOUCESTER CITY,Admin,9999999.0,94.0,6.0,NA,9999999.0,2017-18
07,CAMDEN,1770,GLOUCESTER CITY,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
07,CAMDEN,1780,GLOUCESTER TWP,Teachers,56.0,43.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,1799,"KIPP: COOPER NORCROSS, A NEW JERSEY NONPROFIT CORPORATION",Admin,9999999.0,9999999.0,9999999.0,NA,9999999.0,2017-18
07,CAMDEN,1799,"KIPP: COOPER NORCROSS, A NEW JERSEY NONPROFIT CORPORATION",Teachers,53.0,47.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1801,"CAMDEN PREP, INC.",Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1801,"CAMDEN PREP, INC.",Teachers,81.0,19.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1802,"MASTERY SCHOOLS OF CAMDEN, INC. ",Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1802,"MASTERY SCHOOLS OF CAMDEN, INC. ",Teachers,59.0,41.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1880,HADDON HEIGHTS BORO,Teachers,52.0,48.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1890,HADDON TWP,Admin,9999999.0,88.0,13.0,NA,9999999.0,2017-18
07,CAMDEN,1890,HADDON TWP,Teachers,61.0,39.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,Admin,9999999.0,87.0,13.0,NA,9999999.0,2017-18
07,CAMDEN,1900,HADDONFIELD BORO,Teachers,53.0,46.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,2540,LAUREL SPRINGS BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,2540,LAUREL SPRINGS BORO,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,2560,LAWNSIDE BORO,Admin,9999999.0,80.0,20.0,NA,9999999.0,2017-18
07,CAMDEN,2560,LAWNSIDE BORO,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,2670,LINDENWOLD BORO,Admin,9999999.0,95.0,5.0,NA,9999999.0,2017-18
07,CAMDEN,2670,LINDENWOLD BORO,Teachers,57.0,42.0,1.0,NA,9999999.0,2017-18
07,CAMDEN,2890,MAGNOLIA BORO,Admin,9999999.0,75.0,25.0,NA,9999999.0,2017-18
07,CAMDEN,2890,MAGNOLIA BORO,Teachers,68.0,32.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,3110,MERCHANTVILLE BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,3110,MERCHANTVILLE BORO,Teachers,63.0,38.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,3420,MOUNT EPHRAIM BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,3420,MOUNT EPHRAIM BORO,Teachers,68.0,32.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,3770,OAKLYN BORO,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
07,CAMDEN,3770,OAKLYN BORO,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,4060,PENNSAUKEN TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,4060,PENNSAUKEN TWP,Teachers,59.0,41.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,4110,PINE HILL BORO,Admin,9999999.0,85.0,15.0,NA,9999999.0,2017-18
07,CAMDEN,4110,PINE HILL BORO,Teachers,74.0,26.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,4590,RUNNEMEDE BORO,Admin,9999999.0,83.0,17.0,NA,9999999.0,2017-18
07,CAMDEN,4590,RUNNEMEDE BORO,Teachers,74.0,26.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,4790,SOMERDALE BORO,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
07,CAMDEN,4790,SOMERDALE BORO,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5035,STERLING HIGH SCHOOL DIST,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5035,STERLING HIGH SCHOOL DIST,Teachers,76.0,24.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5080,STRATFORD BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5080,STRATFORD BORO,Teachers,77.0,23.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5400,VOORHEES TWP,Admin,9999999.0,82.0,18.0,NA,9999999.0,2017-18
07,CAMDEN,5400,VOORHEES TWP,Teachers,57.0,42.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5560,WATERFORD TWP,Admin,9999999.0,83.0,17.0,NA,9999999.0,2017-18
07,CAMDEN,5560,WATERFORD TWP,Teachers,75.0,25.0,0.0,NA,9999999.0,2017-18
07,CAMDEN,5820,WINSLOW TWP,Admin,9999999.0,90.0,10.0,NA,9999999.0,2017-18
07,CAMDEN,5820,WINSLOW TWP,Teachers,60.0,39.0,2.0,NA,9999999.0,2017-18
07,CAMDEN,5900,WOODLYNNE BORO,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
07,CAMDEN,5900,WOODLYNNE BORO,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0170,AVALON BORO,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
09,CAPE MAY,0170,AVALON BORO,Teachers,50.0,50.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0710,CAPE MAY CITY,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0710,CAPE MAY CITY,Teachers,64.0,36.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0715,CAPE MAY CO SPECIAL SERV,Teachers,89.0,11.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,Admin,9999999.0,86.0,14.0,NA,9999999.0,2017-18
09,CAPE MAY,0720,CAPE MAY CO VOCATIONAL,Teachers,75.0,20.0,4.0,NA,9999999.0,2017-18
09,CAPE MAY,1080,DENNIS TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,1080,DENNIS TWP,Teachers,86.0,14.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,Teachers,74.0,25.0,1.0,NA,9999999.0,2017-18
09,CAPE MAY,2840,LOWER TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,2840,LOWER TWP,Teachers,81.0,19.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,3130,MIDDLE TWP,Admin,9999999.0,83.0,17.0,NA,9999999.0,2017-18
09,CAPE MAY,3130,MIDDLE TWP,Teachers,81.0,18.0,1.0,NA,9999999.0,2017-18
09,CAPE MAY,3680,NORTH WILDWOOD CITY,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,3680,NORTH WILDWOOD CITY,Teachers,50.0,50.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,3780,OCEAN CITY,Admin,9999999.0,73.0,27.0,NA,9999999.0,2017-18
09,CAPE MAY,3780,OCEAN CITY,Teachers,22.0,77.0,1.0,NA,9999999.0,2017-18
09,CAPE MAY,5060,STONE HARBOR BORO,Admin,9999999.0,67.0,33.0,NA,9999999.0,2017-18
09,CAPE MAY,5060,STONE HARBOR BORO,Teachers,53.0,47.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5340,UPPER TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5340,UPPER TWP,Teachers,71.0,29.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5610,WEST CAPE MAY BORO,Admin,9999999.0,0.0,100.0,NA,9999999.0,2017-18
09,CAPE MAY,5610,WEST CAPE MAY BORO,Teachers,70.0,30.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5790,WILDWOOD CITY,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5790,WILDWOOD CITY,Teachers,76.0,24.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5800,WILDWOOD CREST BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5800,WILDWOOD CREST BORO,Teachers,76.0,24.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5840,WOODBINE BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
09,CAPE MAY,5840,WOODBINE BORO,Teachers,74.0,26.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,0540,BRIDGETON CITY,Admin,9999999.0,82.0,18.0,NA,9999999.0,2017-18
11,CUMBERLAND,0540,BRIDGETON CITY,Teachers,80.0,20.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,0950,COMMERCIAL TWP,Admin,9999999.0,80.0,20.0,NA,9999999.0,2017-18
11,CUMBERLAND,0950,COMMERCIAL TWP,Teachers,72.0,28.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,Admin,9999999.0,71.0,29.0,NA,9999999.0,2017-18
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,Teachers,62.0,38.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,Teachers,68.0,32.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1020,DEERFIELD TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1020,DEERFIELD TWP,Teachers,69.0,31.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1120,DOWNE TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1120,DOWNE TWP,Teachers,88.0,12.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1460,FAIRFIELD TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1460,FAIRFIELD TWP,Teachers,72.0,28.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1820,GREENWICH TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,1820,GREENWICH TWP,Teachers,78.0,22.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,2270,HOPEWELL TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,2270,HOPEWELL TWP,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,2570,LAWRENCE TWP,Admin,9999999.0,80.0,20.0,NA,9999999.0,2017-18
11,CUMBERLAND,2570,LAWRENCE TWP,Teachers,78.0,22.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,3050,MAURICE RIVER TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,3050,MAURICE RIVER TWP,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,3230,MILLVILLE CITY,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
11,CUMBERLAND,3230,MILLVILLE CITY,Teachers,77.0,22.0,1.0,NA,9999999.0,2017-18
11,CUMBERLAND,5070,STOW CREEK TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,5070,STOW CREEK TWP,Teachers,92.0,8.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,Admin,9999999.0,80.0,20.0,NA,9999999.0,2017-18
11,CUMBERLAND,5300,UPPER DEERFIELD TWP,Teachers,72.0,28.0,0.0,NA,9999999.0,2017-18
11,CUMBERLAND,5390,VINELAND CITY,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
11,CUMBERLAND,5390,VINELAND CITY,Teachers,71.0,29.0,0.0,NA,9999999.0,2017-18
13,ESSEX,0250,BELLEVILLE TOWN,Admin,9999999.0,92.0,8.0,NA,9999999.0,2017-18
13,ESSEX,0250,BELLEVILLE TOWN,Teachers,72.0,27.0,2.0,NA,9999999.0,2017-18
13,ESSEX,0410,BLOOMFIELD TWP,Admin,9999999.0,97.0,3.0,NA,9999999.0,2017-18
13,ESSEX,0410,BLOOMFIELD TWP,Teachers,60.0,39.0,1.0,NA,9999999.0,2017-18
13,ESSEX,0660,CALDWELL-WEST CALDWELL,Admin,9999999.0,94.0,6.0,NA,9999999.0,2017-18
13,ESSEX,0660,CALDWELL-WEST CALDWELL,Teachers,40.0,59.0,1.0,NA,9999999.0,2017-18
13,ESSEX,0760,CEDAR GROVE TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
13,ESSEX,0760,CEDAR GROVE TWP,Teachers,53.0,47.0,0.0,NA,9999999.0,2017-18
13,ESSEX,1210,EAST ORANGE,Admin,9999999.0,82.0,18.0,NA,9999999.0,2017-18
13,ESSEX,1210,EAST ORANGE,Teachers,32.0,66.0,2.0,NA,9999999.0,2017-18
13,ESSEX,1387,ESSEX CO ED SERV COMM,Admin,9999999.0,95.0,5.0,NA,9999999.0,2017-18
13,ESSEX,1387,ESSEX CO ED SERV COMM,Teachers,60.0,40.0,0.0,NA,9999999.0,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,Admin,9999999.0,84.0,16.0,NA,9999999.0,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,Teachers,73.0,25.0,2.0,NA,9999999.0,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,Teachers,52.0,48.0,0.0,NA,9999999.0,2017-18
13,ESSEX,1465,FAIRFIELD TWP,Admin,9999999.0,75.0,25.0,NA,9999999.0,2017-18
13,ESSEX,1465,FAIRFIELD TWP,Teachers,66.0,34.0,0.0,NA,9999999.0,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,Teachers,45.0,55.0,1.0,NA,9999999.0,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,Admin,9999999.0,86.0,14.0,NA,9999999.0,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,Teachers,70.0,29.0,1.0,NA,9999999.0,2017-18
13,ESSEX,2730,LIVINGSTON TWP,Admin,9999999.0,92.0,8.0,NA,9999999.0,2017-18
13,ESSEX,2730,LIVINGSTON TWP,Teachers,25.0,72.0,3.0,NA,9999999.0,2017-18
13,ESSEX,3190,MILLBURN TWP,Admin,9999999.0,85.0,15.0,NA,9999999.0,2017-18
13,ESSEX,3190,MILLBURN TWP,Teachers,28.0,71.0,1.0,NA,9999999.0,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,Admin,9999999.0,87.0,13.0,NA,9999999.0,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,Teachers,52.0,46.0,2.0,NA,9999999.0,2017-18
13,ESSEX,3570,NEWARK CITY,Admin,9999999.0,86.0,14.0,NA,9999999.0,2017-18
13,ESSEX,3570,NEWARK CITY,Teachers,64.0,31.0,6.0,NA,9999999.0,2017-18
13,ESSEX,3630,NORTH CALDWELL BORO,Admin,9999999.0,75.0,25.0,NA,9999999.0,2017-18
13,ESSEX,3630,NORTH CALDWELL BORO,Teachers,51.0,49.0,0.0,NA,9999999.0,2017-18
13,ESSEX,3750,NUTLEY TOWN,Admin,9999999.0,89.0,11.0,NA,9999999.0,2017-18
13,ESSEX,3750,NUTLEY TOWN,Teachers,50.0,50.0,1.0,NA,9999999.0,2017-18
13,ESSEX,3880,CITY OF ORANGE TWP,Admin,9999999.0,90.0,10.0,NA,9999999.0,2017-18
13,ESSEX,3880,CITY OF ORANGE TWP,Teachers,54.0,45.0,1.0,NA,9999999.0,2017-18
13,ESSEX,4530,ROSELAND BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
13,ESSEX,4530,ROSELAND BORO,Teachers,44.0,56.0,0.0,NA,9999999.0,2017-18
13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,Admin,9999999.0,95.0,5.0,NA,9999999.0,2017-18
13,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,Teachers,41.0,58.0,1.0,NA,9999999.0,2017-18
13,ESSEX,5370,VERONA BORO,Admin,9999999.0,94.0,6.0,NA,9999999.0,2017-18
13,ESSEX,5370,VERONA BORO,Teachers,63.0,35.0,2.0,NA,9999999.0,2017-18
13,ESSEX,5630,WEST ESSEX REGIONAL,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
13,ESSEX,5630,WEST ESSEX REGIONAL,Teachers,46.0,54.0,0.0,NA,9999999.0,2017-18
13,ESSEX,5680,WEST ORANGE TOWN,Admin,9999999.0,91.0,9.0,NA,9999999.0,2017-18
13,ESSEX,5680,WEST ORANGE TOWN,Teachers,43.0,56.0,1.0,NA,9999999.0,2017-18
15,GLOUCESTER,0860,CLAYTON BORO,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,0860,CLAYTON BORO,Teachers,73.0,27.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,0870,CLEARVIEW REGIONAL,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,0870,CLEARVIEW REGIONAL,Teachers,43.0,56.0,1.0,NA,9999999.0,2017-18
15,GLOUCESTER,1100,DEPTFORD TWP,Admin,9999999.0,96.0,4.0,NA,9999999.0,2017-18
15,GLOUCESTER,1100,DEPTFORD TWP,Teachers,72.0,28.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1180,EAST GREENWICH TWP,Admin,9999999.0,71.0,29.0,NA,9999999.0,2017-18
15,GLOUCESTER,1180,EAST GREENWICH TWP,Teachers,62.0,38.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1330,ELK TWP,Admin,9999999.0,40.0,60.0,NA,9999999.0,2017-18
15,GLOUCESTER,1330,ELK TWP,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1590,FRANKLIN TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1590,FRANKLIN TWP,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1715,GATEWAY REGIONAL,Admin,9999999.0,92.0,8.0,NA,9999999.0,2017-18
15,GLOUCESTER,1715,GATEWAY REGIONAL,Teachers,59.0,39.0,2.0,NA,9999999.0,2017-18
15,GLOUCESTER,1730,GLASSBORO,Admin,9999999.0,90.0,10.0,NA,9999999.0,2017-18
15,GLOUCESTER,1730,GLASSBORO,Teachers,54.0,46.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,Admin,9999999.0,90.0,10.0,NA,9999999.0,2017-18
15,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,Teachers,65.0,35.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,Admin,9999999.0,71.0,29.0,NA,9999999.0,2017-18
15,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,Teachers,58.0,41.0,1.0,NA,9999999.0,2017-18
15,GLOUCESTER,1830,GREENWICH TWP,Admin,9999999.0,100.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,1830,GREENWICH TWP,Teachers,72.0,28.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,2070,HARRISON TWP,Admin,9999999.0,75.0,25.0,NA,9999999.0,2017-18
15,GLOUCESTER,2070,HARRISON TWP,Teachers,67.0,33.0,0.0,NA,9999999.0,2017-18
15,GLOUCESTER,2440,KINGSWAY REGIONAL,Admin,9999999.0,94.0,6.0,NA,9999999.0,2017-18
15,GLOUCESTER,2440,KINGSWAY REGIONAL,Teachers,77.0,22.0,1.0,NA,9999999.0,2017-18
